,wl,h2o_0,h2o_1,h2o_2,h2o_3,h2o_4,h2o_5,h2o_6,h2o_7,h2o_8,h2o_9,h2o_10
588,838.0,1.0,0.9984846,0.9969742,0.9954689,0.9939688,0.9924738,0.990984,0.9894991,0.9880192,0.9865445,0.9850747
589,839.0,1.0,0.9989805,0.9979648,0.9969528,0.9959446,0.9949398,0.9939388,0.9929414,0.9919477,0.9909574,0.9899708
590,840.0,1.0,0.9990718,0.9981456,0.9972219,0.9963002,0.9953808,0.9944635,0.9935485,0.9926356,0.9917248,0.9908164
591,841.0,1.0,0.9990718,0.9981456,0.9972219,0.9963002,0.9953808,0.9944635,0.9935485,0.9926356,0.9917248,0.9908164
592,842.0,1.0,0.998237,0.9964852,0.9947448,0.9930156,0.9912974,0.9895902,0.9878939,0.9862083,0.9845334,0.982869
593,843.0,1.0,0.9997969,0.9995934,0.9993895,0.9991853,0.9989806,0.9987755,0.9985701,0.9983642,0.998158,0.9979514
594,844.0,1.0,0.9988831,0.9977717,0.9966657,0.9955652,0.99447,0.99338,0.9922953,0.9912158,0.9901415,0.9890722
595,845.0,1.0,0.9996062,0.9992122,0.9988182,0.9984239,0.9980296,0.9976351,0.9972404,0.9968457,0.9964508,0.9960558
596,846.0,1.0,0.9997903,0.9995795,0.9993677,0.9991549,0.9989411,0.9987264,0.9985106,0.9982938,0.9980761,0.9978573
597,847.0,1.0,0.9999301,0.9998599,0.9997894,0.9997187,0.9996477,0.9995765,0.999505,0.9994332,0.9993612,0.999289
598,848.0,1.0,0.9997198,0.9994389,0.9991572,0.9988748,0.9985918,0.9983081,0.9980236,0.9977384,0.9974526,0.997166
599,849.0,1.0,0.9998029,0.9996055,0.9994075,0.9992092,0.9990104,0.9988112,0.9986115,0.9984114,0.9982109,0.9980099
600,850.0,0.9999999,0.9996983,0.999396,0.9990932,0.9987901,0.9984864,0.9981824,0.9978777,0.9975728,0.9972673,0.9969614
601,851.0,0.9999999,0.9994156,0.9988326,0.9982508,0.9976705,0.9970914,0.9965137,0.9959372,0.9953621,0.9947883,0.9942158
602,852.0,1.0,0.9997458,0.9994903,0.9992335,0.9989754,0.9987161,0.9984554,0.9981934,0.9979302,0.9976657,0.9974
603,853.0,1.0,0.9998152,0.9996301,0.9994448,0.9992592,0.9990733,0.9988872,0.9987009,0.9985143,0.9983274,0.9981403
604,854.0,0.9999999,0.9997324,0.9994645,0.9991965,0.9989285,0.9986604,0.9983921,0.9981238,0.9978554,0.9975868,0.9973182
605,855.0,0.9999999,0.9997324,0.9994645,0.9991965,0.9989285,0.9986604,0.9983921,0.9981238,0.9978554,0.9975868,0.9973182
606,856.0,1.0,0.9998032,0.9996064,0.9994094,0.9992123,0.9990151,0.9988176,0.99862,0.9984223,0.9982243,0.9980264
607,857.0,1.0,0.9999565,0.999913,0.9998693,0.9998255,0.9997818,0.9997379,0.9996939,0.9996498,0.9996057,0.9995615
608,858.0,1.0,0.9997989,0.9995976,0.9993963,0.9991949,0.9989933,0.9987916,0.9985898,0.998388,0.998186,0.9979839
609,859.0,1.0,0.9998891,0.9997781,0.9996669,0.9995556,0.9994443,0.9993328,0.9992213,0.9991096,0.9989978,0.9988859
610,860.0,1.0,0.9999884,0.9999768,0.999965,0.9999533,0.9999415,0.9999296,0.9999177,0.9999057,0.9998937,0.9998815
611,861.0,0.9999999,0.9999412,0.9998823,0.9998233,0.9997644,0.9997053,0.9996461,0.9995868,0.9995275,0.9994681,0.9994087
612,862.0,0.9999961,0.999978,0.9999598,0.9999416,0.9999236,0.9999052,0.9998869,0.9998685,0.99985,0.9998315,0.999813
613,863.0,0.999707,0.9997063,0.9997056,0.9997049,0.9997041,0.9997032,0.9997024,0.9997014,0.9997004,0.9996995,0.9996984
614,864.0,0.9999996,0.9999939,0.9999883,0.9999826,0.9999769,0.9999711,0.9999653,0.9999593,0.9999534,0.9999474,0.9999413
615,865.0,0.9999996,0.9999939,0.9999883,0.9999826,0.9999769,0.9999711,0.9999653,0.9999593,0.9999534,0.9999474,0.9999413
616,866.0,0.9999239,0.9999237,0.9999236,0.9999233,0.9999231,0.9999227,0.9999222,0.9999219,0.9999213,0.9999208,0.9999202
617,867.0,0.9999898,0.9999897,0.9999896,0.9999893,0.9999892,0.9999889,0.9999886,0.999988,0.9999877,0.9999871,0.9999865
618,868.0,0.9999225,0.9999223,0.9999222,0.999922,0.9999217,0.9999214,0.999921,0.9999205,0.99992,0.9999195,0.9999188
619,869.0,0.9998587,0.9998586,0.9998583,0.999858,0.9998577,0.9998572,0.9998566,0.9998561,0.9998555,0.9998547,0.9998539
620,870.0,0.9999943,0.9999791,0.9999638,0.9999485,0.9999331,0.9999176,0.999902,0.9998863,0.9998704,0.9998546,0.9998387
621,871.0,0.999935,0.9999344,0.9999338,0.9999331,0.9999322,0.9999314,0.9999303,0.9999293,0.9999282,0.9999269,0.9999256
622,872.0,0.999998,0.9999941,0.9999901,0.9999859,0.9999817,0.9999774,0.9999729,0.9999684,0.9999638,0.9999591,0.9999542
623,873.0,0.9999977,0.999978,0.9999581,0.9999382,0.9999181,0.9998979,0.9998775,0.9998571,0.9998365,0.9998158,0.999795
624,874.0,0.9999977,0.999978,0.9999581,0.9999382,0.9999181,0.9998979,0.9998775,0.9998571,0.9998365,0.9998158,0.999795
625,875.0,0.9999999,0.9999984,0.9999968,0.9999951,0.9999932,0.9999912,0.9999889,0.9999866,0.9999843,0.9999816,0.9999789
626,876.0,1.0,0.9999992,0.9999982,0.9999971,0.9999958,0.9999943,0.9999927,0.999991,0.9999891,0.9999871,0.9999848
627,877.0,1.0,0.9999835,0.9999669,0.9999499,0.9999328,0.9999155,0.999898,0.9998803,0.9998624,0.9998444,0.9998261
628,878.0,1.0,0.9999669,0.9999332,0.9998993,0.9998651,0.9998303,0.9997953,0.9997599,0.9997241,0.999688,0.9996515
629,879.0,1.0,0.9999619,0.9999233,0.9998843,0.9998451,0.9998055,0.9997653,0.9997249,0.9996841,0.9996428,0.9996012
630,880.0,1.0,0.9999861,0.9999717,0.999957,0.999942,0.9999265,0.9999107,0.9998946,0.9998782,0.9998612,0.999844
631,881.0,1.0,0.9999861,0.9999717,0.999957,0.999942,0.9999265,0.9999107,0.9998946,0.9998782,0.9998612,0.999844
632,882.0,1.0,0.9998857,0.9997705,0.9996545,0.9995378,0.9994203,0.9993021,0.9991831,0.9990634,0.9989428,0.9988216
633,883.0,1.0,0.9999145,0.9998286,0.9997421,0.9996552,0.9995679,0.9994801,0.9993917,0.9993032,0.9992141,0.9991245
634,884.0,1.0,0.9999166,0.9998323,0.9997473,0.9996614,0.9995749,0.9994875,0.9993994,0.9993104,0.9992208,0.9991302
635,885.0,1.0,0.9999288,0.9998567,0.9997838,0.99971,0.9996353,0.9995599,0.9994835,0.9994063,0.9993283,0.9992493
636,886.0,1.0,0.999373,0.9987459,0.9981188,0.9974917,0.9968646,0.9962375,0.9956105,0.9949834,0.9943565,0.9937295
637,887.0,1.0,0.9998724,0.9997435,0.9996133,0.9994817,0.9993489,0.9992149,0.9990794,0.9989427,0.9988048,0.9986655
638,888.0,1.0,0.9998724,0.9997435,0.9996133,0.9994817,0.9993489,0.9992149,0.9990794,0.9989427,0.9988048,0.9986655
639,889.0,1.0,0.9997432,0.9994846,0.9992241,0.998962,0.998698,0.9984322,0.9981646,0.9978953,0.9976242,0.9973513
640,890.0,1.0,0.9994388,0.998878,0.9983174,0.9977574,0.9971976,0.9966382,0.9960793,0.9955205,0.9949623,0.9944043
641,891.0,1.0,0.9998494,0.9996969,0.9995427,0.9993867,0.999229,0.9990694,0.9989081,0.9987451,0.9985802,0.9984137
642,892.0,1.0,0.9993474,0.9986923,0.9980345,0.9973742,0.9967114,0.9960459,0.995378,0.9947075,0.9940344,0.9933589
643,893.0,1.0,0.9979368,0.9958725,0.9938073,0.9917412,0.9896743,0.9876069,0.9855387,0.9834703,0.9814013,0.979332
644,894.0,1.0,0.9979368,0.9958725,0.9938073,0.9917412,0.9896743,0.9876069,0.9855387,0.9834703,0.9814013,0.979332
645,895.0,1.0,0.994584,0.9893131,0.9841825,0.9791865,0.9743206,0.9695799,0.9649596,0.9604556,0.9560635,0.9517792
646,896.0,1.0,0.9915011,0.9832327,0.975187,0.9673567,0.9597349,0.9523144,0.9450884,0.9380507,0.931195,0.9245151
647,897.0,1.0,0.9745502,0.9513537,0.930172,0.9107913,0.8930212,0.8766909,0.8616481,0.8477566,0.8348948,0.8229538
648,898.0,0.9999999,0.9908241,0.9818589,0.973099,0.9645393,0.956175,0.9480012,0.940013,0.9322057,0.9245749,0.9171159
649,899.0,1.0,0.9544031,0.9160724,0.8835932,0.8558348,0.8318932,0.8110451,0.7927118,0.7764294,0.761826,0.7486033
650,900.0,1.0,0.9544031,0.9160724,0.8835932,0.8558348,0.8318932,0.8110451,0.7927118,0.7764294,0.761826,0.7486033
651,901.0,1.0,0.9618872,0.9300625,0.903171,0.8801606,0.8602139,0.8426951,0.8271102,0.8130737,0.8002858,0.7885118
652,902.0,1.0,0.970902,0.9454693,0.9231551,0.9034938,0.8860888,0.8706025,0.8567474,0.8442794,0.8329907,0.8227047
653,903.0,1.0,0.9788941,0.9602979,0.9438139,0.9291084,0.9159016,0.9039582,0.8930811,0.8831047,0.8738903,0.865321
654,904.0,1.0,0.9958063,0.9916549,0.9875453,0.9834769,0.9794495,0.9754626,0.9715156,0.9676082,0.9637401,0.9599103
655,905.0,1.0,0.9939346,0.988028,0.9822741,0.9766669,0.9712004,0.9658695,0.960669,0.9555933,0.9506381,0.9457986
656,906.0,1.0,0.9939346,0.988028,0.9822741,0.9766669,0.9712004,0.9658695,0.960669,0.9555933,0.9506381,0.9457986
657,907.0,0.9999999,0.9774396,0.9565763,0.9372519,0.919323,0.9026597,0.8871439,0.8726689,0.8591377,0.8464628,0.8345643
658,908.0,1.0,0.9696224,0.94321,0.9201116,0.8997849,0.8817775,0.8657125,0.851276,0.8382064,0.8262854,0.8153321
659,909.0,0.9999999,0.9746752,0.9516079,0.9305407,0.9112461,0.8935227,0.877193,0.8620995,0.8481036,0.8350824,0.8229272
660,910.0,1.0,0.9712689,0.9449881,0.9209014,0.8987795,0.8784173,0.8596314,0.8422582,0.826151,0.8111793,0.7972264
661,911.0,1.0,0.9712689,0.9449881,0.9209014,0.8987795,0.8784173,0.8596314,0.8422582,0.826151,0.8111793,0.7972264
662,912.0,1.0,0.9890587,0.9783831,0.967966,0.9577999,0.9478782,0.938194,0.9287407,0.9195117,0.9105008,0.9017019
663,913.0,0.9999999,0.98062,0.9623793,0.9451886,0.9289656,0.9136338,0.8991243,0.885373,0.872321,0.8599144,0.8481037
664,914.0,1.0,0.9742423,0.9506637,0.9290256,0.9091159,0.890747,0.8737523,0.8579842,0.8433116,0.8296185,0.8168017
665,915.0,1.0,0.9632554,0.9309652,0.9024542,0.8771527,0.8545789,0.8343261,0.8160511,0.7994634,0.7843176,0.7704058
666,916.0,1.0,0.9632554,0.9309652,0.9024542,0.8771527,0.8545789,0.8343261,0.8160511,0.7994634,0.7843176,0.7704058
667,917.0,0.9999999,0.9886833,0.9775901,0.9667155,0.9560546,0.9456025,0.935355,0.925307,0.9154544,0.9057926,0.8963175
668,918.0,1.0,0.9680813,0.9396162,0.9141111,0.8911453,0.87036,0.8514485,0.83415,0.8182415,0.8035327,0.7898617
669,919.0,1.0,0.9831578,0.9675443,0.953049,0.9395717,0.9270207,0.9153124,0.904371,0.8941272,0.884518,0.8754862
670,920.0,1.0,0.9953555,0.9907454,0.9861697,0.981628,0.9771203,0.972646,0.9682052,0.9637976,0.9594228,0.9550809
671,921.0,1.0,0.9953555,0.9907454,0.9861697,0.981628,0.9771203,0.972646,0.9682052,0.9637976,0.9594228,0.9550809
672,922.0,1.0,0.9926667,0.9854621,0.9783835,0.9714281,0.9645929,0.9578754,0.9512728,0.9447828,0.9384026,0.9321299
673,923.0,0.9999999,0.9925394,0.9852098,0.9780085,0.9709324,0.9639787,0.9571446,0.9504278,0.9438252,0.9373346,0.9309533
674,924.0,1.0,0.9898326,0.979828,0.969983,0.9602953,0.9507623,0.9413812,0.9321497,0.9230651,0.914125,0.9053268
675,925.0,1.0,0.9898326,0.979828,0.969983,0.9602953,0.9507623,0.9413812,0.9321497,0.9230651,0.914125,0.9053268
676,926.0,1.0,0.9912468,0.9826252,0.9741333,0.9657683,0.9575284,0.9494112,0.9414146,0.9335365,0.9257748,0.9181274
677,927.0,1.0,0.9921873,0.9844871,0.9768966,0.9694139,0.9620368,0.9547631,0.9475906,0.9405175,0.9335414,0.9266608
678,928.0,0.9999999,0.9751895,0.9517552,0.9295979,0.908626,0.8887544,0.8699045,0.852004,0.8349851,0.818786,0.8033486
679,929.0,1.0,0.9711776,0.9440607,0.9185252,0.8944558,0.8717456,0.850296,0.8300152,0.8108183,0.792627,0.7753686
680,930.0,1.0,0.9711776,0.9440607,0.9185252,0.8944558,0.8717456,0.850296,0.8300152,0.8108183,0.792627,0.7753686
681,931.0,1.0,0.9309732,0.8741198,0.8268111,0.7869993,0.7530894,0.7238379,0.6982757,0.6756467,0.6553608,0.6369572
682,932.0,1.0,0.8151339,0.7271864,0.6685332,0.6222559,0.5834029,0.5499913,0.5208853,0.4952753,0.4725323,0.4521535
683,933.0,1.0,0.8607743,0.7731676,0.7100725,0.6597934,0.6171193,0.5795929,0.545948,0.5154486,0.4876089,0.462072
684,934.0,1.0,0.8607743,0.7731676,0.7100725,0.6597934,0.6171193,0.5795929,0.545948,0.5154486,0.4876089,0.462072
685,935.0,1.0,0.7961552,0.7096956,0.6515763,0.6049294,0.5655626,0.5317194,0.5022746,0.4763821,0.4533792,0.4327411
686,936.0,0.9999999,0.7847124,0.6902727,0.6268956,0.5773004,0.5365577,0.5022742,0.4728778,0.4472342,0.4245069,0.4040747
687,937.0,1.0,0.7971005,0.700241,0.6330884,0.5787053,0.5324237,0.4922974,0.4571313,0.4260428,0.3983413,0.3734763
688,938.0,1.0,0.7971005,0.700241,0.6330884,0.5787053,0.5324237,0.4922974,0.4571313,0.4260428,0.3983413,0.3734763
689,939.0,1.0,0.8638287,0.789711,0.7387773,0.6979139,0.6625257,0.6308529,0.6020996,0.5758107,0.5516682,0.5294185
690,940.0,1.0,0.942098,0.8941806,0.8537301,0.8189065,0.788363,0.7611115,0.7364265,0.7137727,0.6927541,0.6730765
691,941.0,1.0,0.9250829,0.8650977,0.8161768,0.7754869,0.7409523,0.7110513,0.6846681,0.6609836,0.6393957,0.6194608
692,942.0,1.0,0.9250829,0.8650977,0.8161768,0.7754869,0.7409523,0.7110513,0.6846681,0.6609836,0.6393957,0.6194608
693,943.0,0.9999999,0.8628213,0.7769189,0.7186788,0.6756193,0.6411405,0.6117446,0.5855679,0.5616049,0.5393021,0.5183434
694,944.0,1.0,0.8577621,0.7745631,0.7201905,0.6802623,0.6479139,0.619851,0.594474,0.5709882,0.5489826,0.5282293
695,945.0,1.0,0.9306544,0.8715633,0.8208526,0.7770022,0.7387788,0.7051813,0.6753976,0.6487674,0.6247551,0.6029246
696,946.0,1.0,0.9306544,0.8715633,0.8208526,0.7770022,0.7387788,0.7051813,0.6753976,0.6487674,0.6247551,0.6029246
697,947.0,0.9999215,0.8821861,0.8001983,0.7402599,0.6941005,0.6567162,0.6250696,0.5973088,0.5722958,0.5493251,0.5279514
698,948.0,0.9999847,0.9038343,0.8281706,0.7678473,0.719036,0.6788889,0.6452864,0.6166528,0.5918141,0.5698964,0.550248
699,949.0,0.9999791,0.9177742,0.8551946,0.8061824,0.7666054,0.7336446,0.7053754,0.6804832,0.6580684,0.6375141,0.6183956
700,950.0,0.9999791,0.9177742,0.8551946,0.8061824,0.7666054,0.7336446,0.7053754,0.6804832,0.6580684,0.6375141,0.6183956
701,951.0,0.9999586,0.9233074,0.8635799,0.8162546,0.7780386,0.7465345,0.7199953,0.6971487,0.6770669,0.6590738,0.6426756
702,952.0,0.9999995,0.8672217,0.7881652,0.7330376,0.6894952,0.6523236,0.619234,0.5891482,0.561497,0.5359327,0.5122101
703,953.0,1.0,0.9428546,0.8937566,0.8512946,0.8143121,0.7818612,0.7531642,0.7275842,0.7045985,0.6837785,0.6647725
704,954.0,1.0,0.9428546,0.8937566,0.8512946,0.8143121,0.7818612,0.7531642,0.7275842,0.7045985,0.6837785,0.6647725
705,955.0,0.9999997,0.9385853,0.8872571,0.8439289,0.8069561,0.7750432,0.7471692,0.7225292,0.700489,0.6805481,0.6623122
706,956.0,1.0,0.8729252,0.7996496,0.7485448,0.7078735,0.6731071,0.6423516,0.6146957,0.5896113,0.5667337,0.5457793
707,957.0,1.0,0.9535567,0.9132068,0.8779729,0.8470365,0.8197126,0.7954276,0.7737015,0.7541326,0.736385,0.7201773
708,958.0,1.0,0.9535567,0.9132068,0.8779729,0.8470365,0.8197126,0.7954276,0.7737015,0.7541326,0.736385,0.7201773
709,959.0,0.9999999,0.931093,0.8716808,0.8202389,0.7754924,0.7363746,0.701993,0.6716015,0.6445756,0.6203936,0.5986189
710,960.0,1.0,0.9532341,0.9110546,0.8729225,0.8383629,0.8069585,0.7783415,0.7521884,0.7282146,0.7061697,0.6858332
711,961.0,1.0,0.9532341,0.9110546,0.8729225,0.8383629,0.8069585,0.7783415,0.7521884,0.7282146,0.7061697,0.6858332
712,962.0,1.0,0.9536672,0.9141971,0.880308,0.8509631,0.8253239,0.8027121,0.7825788,0.7644795,0.7480551,0.7330142
713,963.0,1.0,0.9725987,0.9470574,0.9232147,0.9009234,0.8800501,0.8604732,0.842082,0.8247758,0.8084631,0.7930607
714,964.0,1.0,0.9482911,0.9032169,0.8637756,0.8291188,0.7985286,0.7713965,0.7472085,0.7255283,0.7059875,0.688274
715,965.0,1.0,0.9482911,0.9032169,0.8637756,0.8291188,0.7985286,0.7713965,0.7472085,0.7255283,0.7059875,0.688274
716,966.0,1.0,0.9635435,0.93151,0.9031377,0.8778031,0.8549951,0.8342946,0.815358,0.7979033,0.7816988,0.7665538
717,967.0,0.9999999,0.9821408,0.9653867,0.9496494,0.9348481,0.9209083,0.9077616,0.895345,0.8836004,0.872475,0.8619198
718,968.0,0.9999999,0.9821408,0.9653867,0.9496494,0.9348481,0.9209083,0.9077616,0.895345,0.8836004,0.872475,0.8619198
719,969.0,1.0,0.9857526,0.9722347,0.9593976,0.9471955,0.9355862,0.9245299,0.9139895,0.9039308,0.8943214,0.8851318
720,970.0,1.0,0.9920915,0.9843061,0.9766415,0.9690962,0.9616681,0.9543554,0.9471561,0.9400687,0.9330913,0.9262219
721,971.0,0.9999999,0.9939743,0.9880237,0.9821471,0.9763436,0.9706123,0.9649521,0.9593621,0.9538413,0.9483889,0.9430039
722,972.0,0.9999999,0.9939743,0.9880237,0.9821471,0.9763436,0.9706123,0.9649521,0.9593621,0.9538413,0.9483889,0.9430039
723,973.0,1.0,0.9916846,0.9834936,0.9754248,0.9674762,0.9596457,0.9519318,0.9443319,0.9368445,0.9294677,0.9221995
724,974.0,1.0,0.9784392,0.9582612,0.9393554,0.9216204,0.9049627,0.8892959,0.8745411,0.8606251,0.8474811,0.8350474
725,975.0,1.0,0.9784392,0.9582612,0.9393554,0.9216204,0.9049627,0.8892959,0.8745411,0.8606251,0.8474811,0.8350474
726,976.0,1.0,0.9732662,0.949127,0.92726,0.9073826,0.8892484,0.8726415,0.8573737,0.8432801,0.8302172,0.8180593
727,977.0,1.0,0.9880656,0.9767402,0.965983,0.955755,0.9460208,0.9367469,0.9279021,0.9194576,0.9113863,0.9036629
728,978.0,1.0,0.9859201,0.9726899,0.9602392,0.948504,0.9374251,0.9269494,0.9170271,0.9076128,0.8986653,0.8901465
729,979.0,1.0,0.9859201,0.9726899,0.9602392,0.948504,0.9374251,0.9269494,0.9170271,0.9076128,0.8986653,0.8901465
730,980.0,1.0,0.9863703,0.9734725,0.9612552,0.9496707,0.9386742,0.9282247,0.9182838,0.9088156,0.8997872,0.8911677
731,981.0,1.0,0.9964248,0.9928775,0.9893577,0.9858652,0.9823995,0.9789604,0.9755479,0.9721612,0.9688002,0.9654648
732,982.0,1.0,0.9964248,0.9928775,0.9893577,0.9858652,0.9823995,0.9789604,0.9755479,0.9721612,0.9688002,0.9654648
733,983.0,1.0,0.993398,0.9870059,0.9808143,0.9748142,0.9689967,0.9633538,0.9578775,0.9525602,0.9473949,0.9423746
734,984.0,1.0,0.9960994,0.9922409,0.9884242,0.9846486,0.9809134,0.9772179,0.9735613,0.9699433,0.966363,0.9628197
735,985.0,1.0,0.9960994,0.9922409,0.9884242,0.9846486,0.9809134,0.9772179,0.9735613,0.9699433,0.966363,0.9628197
736,986.0,1.0,0.9989342,0.9978699,0.9968072,0.9957462,0.9946866,0.9936286,0.9925721,0.9915171,0.9904637,0.9894119
737,987.0,1.0,0.997887,0.9957858,0.9936959,0.9916174,0.9895503,0.9874945,0.98545,0.9834163,0.9813939,0.9793822
738,988.0,1.0,0.997887,0.9957858,0.9936959,0.9916174,0.9895503,0.9874945,0.98545,0.9834163,0.9813939,0.9793822
739,989.0,1.0,0.9994988,0.9989969,0.9984943,0.997991,0.9974869,0.9969825,0.9964771,0.9959711,0.9954646,0.9949573
740,990.0,1.0,0.9988281,0.9976571,0.9964871,0.9953181,0.9941502,0.9929832,0.9918173,0.9906526,0.9894888,0.9883261
741,991.0,1.0,0.9988281,0.9976571,0.9964871,0.9953181,0.9941502,0.9929832,0.9918173,0.9906526,0.9894888,0.9883261
742,992.0,1.0,0.9992936,0.9985887,0.9978858,0.9971845,0.9964849,0.9957872,0.9950911,0.9943964,0.9937038,0.9930128
743,993.0,1.0,0.9991885,0.9983783,0.9975699,0.9967628,0.9959571,0.9951529,0.9943502,0.9935489,0.9927491,0.9919508
744,994.0,1.0,0.9991885,0.9983783,0.9975699,0.9967628,0.9959571,0.9951529,0.9943502,0.9935489,0.9927491,0.9919508
745,995.0,1.0,0.9998555,0.9997103,0.9995641,0.999417,0.9992692,0.9991204,0.9989707,0.9988201,0.9986688,0.9985166
746,996.0,1.0,0.999869,0.9997373,0.9996045,0.9994709,0.9993366,0.9992013,0.9990652,0.9989283,0.9987904,0.9986518
747,997.0,1.0,0.999869,0.9997373,0.9996045,0.9994709,0.9993366,0.9992013,0.9990652,0.9989283,0.9987904,0.9986518
748,998.0,0.9999999,0.9998686,0.9997364,0.9996033,0.9994695,0.9993349,0.9991995,0.9990633,0.9989263,0.9987885,0.9986501
749,999.0,1.0,0.999808,0.9996151,0.9994214,0.9992267,0.9990311,0.9988346,0.998637,0.9984385,0.9982393,0.9980389
750,1000.0,1.0,0.999808,0.9996151,0.9994214,0.9992267,0.9990311,0.9988346,0.998637,0.9984385,0.9982393,0.9980389
751,1001.0,1.0,0.9998309,0.9996608,0.9994897,0.9993175,0.9991445,0.9989703,0.9987953,0.9986193,0.9984421,0.9982641
752,1002.0,1.0,0.9989297,0.9978648,0.9968053,0.995751,0.994702,0.9936583,0.9926198,0.9915863,0.990558,0.9895348
753,1003.0,1.0,0.9989297,0.9978648,0.9968053,0.995751,0.994702,0.9936583,0.9926198,0.9915863,0.990558,0.9895348
754,1004.0,1.0,0.9998309,0.999661,0.9994903,0.9993185,0.9991461,0.9989728,0.9987987,0.9986237,0.998448,0.9982713
755,1005.0,1.0,0.9998702,0.99974,0.9996096,0.9994789,0.999348,0.9992167,0.9990851,0.9989533,0.9988213,0.9986889
756,1006.0,1.0,0.9998702,0.99974,0.9996096,0.9994789,0.999348,0.9992167,0.9990851,0.9989533,0.9988213,0.9986889
757,1007.0,1.0,0.9998953,0.9997904,0.9996854,0.9995803,0.9994749,0.9993695,0.9992638,0.9991581,0.9990521,0.9989459
758,1008.0,0.9999999,0.9997174,0.9994335,0.9991483,0.998862,0.9985745,0.9982858,0.9979959,0.9977049,0.9974126,0.9971191
759,1009.0,0.9999999,0.9997174,0.9994335,0.9991483,0.998862,0.9985745,0.9982858,0.9979959,0.9977049,0.9974126,0.9971191
760,1010.0,0.9999999,0.9990602,0.9981241,0.9971914,0.9962624,0.9953369,0.9944148,0.9934963,0.992581,0.9916691,0.9907609
761,1011.0,0.9999998,0.9998808,0.9997611,0.9996411,0.9995204,0.9993991,0.9992774,0.999155,0.9990322,0.9989088,0.9987848
762,1012.0,0.9999998,0.9998808,0.9997611,0.9996411,0.9995204,0.9993991,0.9992774,0.999155,0.9990322,0.9989088,0.9987848
763,1013.0,0.9999996,0.9999061,0.9998122,0.9997179,0.9996232,0.9995282,0.9994328,0.9993369,0.9992406,0.999144,0.999047
764,1014.0,0.9999991,0.9998773,0.9997552,0.9996328,0.9995098,0.9993866,0.999263,0.999139,0.9990147,0.9988899,0.9987649
765,1015.0,0.9999991,0.9998773,0.9997552,0.9996328,0.9995098,0.9993866,0.999263,0.999139,0.9990147,0.9988899,0.9987649
766,1016.0,0.9999987,0.9999205,0.9998421,0.9997631,0.9996839,0.9996042,0.9995242,0.9994437,0.9993629,0.9992817,0.9992001
767,1017.0,0.999997,0.9998595,0.9997213,0.9995827,0.9994438,0.9993043,0.9991645,0.9990242,0.9988834,0.9987423,0.9986005
768,1018.0,0.999997,0.9998595,0.9997213,0.9995827,0.9994438,0.9993043,0.9991645,0.9990242,0.9988834,0.9987423,0.9986005
769,1019.0,0.9999949,0.9997979,0.9996003,0.9994017,0.9992028,0.9990031,0.9988028,0.9986018,0.9984002,0.9981977,0.9979947
770,1020.0,0.9999917,0.9999171,0.9998421,0.9997668,0.9996912,0.9996154,0.9995391,0.9994627,0.9993861,0.999309,0.9992318
771,1021.0,0.9999917,0.9999171,0.9998421,0.9997668,0.9996912,0.9996154,0.9995391,0.9994627,0.9993861,0.999309,0.9992318
772,1022.0,0.9999844,0.9997934,0.9996013,0.9994087,0.9992151,0.9990208,0.9988257,0.9986297,0.9984331,0.9982355,0.9980372
773,1023.0,0.9999844,0.9997934,0.9996013,0.9994087,0.9992151,0.9990208,0.9988257,0.9986297,0.9984331,0.9982355,0.9980372
774,1024.0,0.9999794,0.9997547,0.999529,0.9993023,0.9990746,0.9988458,0.9986161,0.9983854,0.9981539,0.9979213,0.9976876
775,1025.0,0.9999617,0.9998814,0.9998009,0.9997199,0.9996386,0.9995568,0.9994748,0.9993924,0.9993095,0.9992263,0.9991428
776,1026.0,0.9999617,0.9998814,0.9998009,0.9997199,0.9996386,0.9995568,0.9994748,0.9993924,0.9993095,0.9992263,0.9991428
777,1027.0,0.9999423,0.9997934,0.9996438,0.9994937,0.9993429,0.9991914,0.9990394,0.9988866,0.9987333,0.9985796,0.9984249
778,1028.0,0.9999173,0.9998465,0.9997754,0.9997038,0.9996319,0.9995596,0.999487,0.9994141,0.9993408,0.9992671,0.9991931
779,1029.0,0.9999173,0.9998465,0.9997754,0.9997038,0.9996319,0.9995596,0.999487,0.9994141,0.9993408,0.9992671,0.9991931
780,1030.0,0.9998561,0.9998196,0.999783,0.9997462,0.9997092,0.9996721,0.9996347,0.9995972,0.9995596,0.9995216,0.9994838
781,1031.0,0.9998186,0.9997756,0.9997325,0.9996893,0.9996461,0.9996027,0.9995591,0.9995155,0.9994718,0.9994279,0.999384
782,1032.0,0.9998186,0.9997756,0.9997325,0.9996893,0.9996461,0.9996027,0.9995591,0.9995155,0.9994718,0.9994279,0.999384
783,1033.0,0.999713,0.9996868,0.9996604,0.9996338,0.999607,0.99958,0.9995528,0.9995254,0.9994978,0.9994701,0.999442
784,1034.0,0.999713,0.9996868,0.9996604,0.9996338,0.999607,0.99958,0.9995528,0.9995254,0.9994978,0.9994701,0.999442
785,1035.0,0.9996042,0.999604,0.9996036,0.9996033,0.9996027,0.9996021,0.9996015,0.9996009,0.9996001,0.9995993,0.9995984
786,1036.0,0.9992163,0.999216,0.9992156,0.9992153,0.9992148,0.9992142,0.9992137,0.999213,0.9992124,0.9992116,0.9992107
